Reduxo ID,Fulcrum ID,Date,Latitude,Longitude,Site,Space,Level,Location Description,Asset Category,Asset Sub Category,Asset Type,GPS With Arrow,Parent QR Code,QR Code,Quantity,Asset Description,Asset ID Label,Make,Model,Serial,Capacity,Last Service Date,Manufacture Date,Condition,Comments,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Defect Description,dafasdfasdf,Defect Photo 1,GPS Altitude,GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS Speed,GPS Course
RSP07941,833f3e3a-9c14-4023-af9d-c172a5fded5d,2021-11-26,-33.87554315,121.9017612,Esperance,Shed 5,Level 1,Control Room External,Electrical,Lighting,Flood Light,No,,,2,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07942,fa6a02b7-3f48-4f62-bb05-fa1eef8a8a10,2021-11-26,-33.87554315,121.9017612,Esperance,Shed 5,Level 1,Control Room External,Port Specific,Conveyer,Strobe/Siren Combination Alert,No,,No QR Code,1,,,,,,,,,3 - Good,,RSP07942_20211126_01.jpg,,,,,,,,,,,,,
RSP07943,72da6bfa-478b-4e51-866d-9f8bce274b7a,2021-11-17,-33.8751587,121.9030306,Esperance,Shed 5,Level 1,CV44,Port Specific,Conveyer,Emergency Stop - Lanyard Switching Enclosure,No,,103206,1,,,NHP,NTW 55-4-00,225,,,,3 - Good,,RSP07943_Q103206_20211117_01.jpg,,,,,,,,,-8.64258935,9.1,,,0
RSP07944,91b58ed0-dd2d-4124-ab07-ce7c94e88989,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 1,CV45 Head End,Electrical,Power Distribution,Mechanical Services Switch Board (MSSB),No,,103177,1,,CV 45 ,,,,,,,3 - Good,,RSP07944_Q103177_20211117_01.jpg,,,,,,,,,,,,,
RSP07945,547899af-a211-4636-b1dd-9730530331ee,2021-11-17,-33.87505518,121.9027673,Esperance,Shed 5,Level 1,CV45 Head End,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103181,1,,,,ABE,,4.5kg,Aug-2021,,3 - Good,,,,,,,,,,,,,,,
RSP07946,4ea3944e-89e2-4754-bddb-d0a54ee8b50e,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Audible Alert Device (Siren),No,,103182,1,,,,,,,,,3 - Good,,RSP07946_Q103182_20211117_01.jpg,,,,,,,,,,,,,
RSP07947,e3e9b913-be71-4be8-b7c9-55c8586ae2d5,2021-11-17,-33.87505518,121.9027673,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Brake Assembly,No,,103180,1,,,,,,,,,3 - Good,,RSP07947_Q103180_20211117_01.jpg,,,,,,,,,,,,,
RSP07948,958e57e6-b1e3-4043-80ae-c17a9b129911,2021-11-17,-33.87506743,121.9028364,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Chute - Head Chute,No,,107312,1,,,,,,,,,3 - Good,,RSP07948_Q107312_20211117_01.jpg,,,,,,,,,,,,,
RSP07949,11cad1bd-43bb-4039-b03b-a6df9b917ad4,2021-11-17,-33.87505518,121.9027673,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Electric Motor,No,,107313,1,,,GMC,,,,,,3 - Good,,RSP07949_Q107313_20211117_01.jpg,,,,,,,,,,,,,
RSP07950,fd8dcf65-b33f-4f89-9f99-87abababb40a,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Emergency Stop (button),No,,103179,1,,CV45 BRAKE EMERGENCY STOP,,,,,,,3 - Good,,RSP07950_Q103179_20211117_01.jpg,,,,,,,,,,,,,
RSP07951,fe56d1f9-a96b-476e-a4ec-414b650e44b9,2021-11-17,-33.8750961,121.9028535,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Emergency Stop (button),No,,103176,1,,CV45 EMERGENCY STOP 2,,,,,,,3 - Good,,RSP07951_Q103176_20211117_01.jpg,,,,,,,,,,,,,
RSP07952,251a0e72-b882-4b7d-904d-2851ed3cbcca,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Emergency Stop (button),No,,103178,1,,CONVEYOR EMERGENCY STOP,,,,,,,3 - Good,,RSP07952_Q103178_20211117_01.jpg,,,,,,,,,,,,,
RSP07953,3654491b-0d4b-4ce5-81bf-c845a7bd9304,2021-11-17,-33.87505518,121.9027673,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Gearbox,No,,107314,1,,,,,,,,,3 - Good,,RSP07953_Q107314_20211117_01.jpg,,,,,,,,,,,,,
RSP07954,7ad2928e-2240-40fd-8c80-9aff0e9acfb7,2021-11-17,-33.8750961,121.9028535,Esperance,Shed 5,Level 1,CV45 Head End,Port Specific,Conveyer,Position - Head End (motor and gearbox end),No,,109400,1,,,,,,,,,3 - Good,,RSP07954_Q109400_20211117_01.jpg,,,,,,,,,,,,,
RSP07955,abe7881d-f4b6-4f4b-aa84-3ad3b011cd28,2021-11-17,-33.87509081,121.9028267,Esperance,Shed 5,Level 1,CV45 Tail End,Port Specific,Conveyer,Emergency Stop (button),No,,103175,1,,CV45 EMERGENCY STOP 1,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07956,0ea82ecb-3305-4b72-809a-3e7b92448b49,2021-11-17,-33.87505991,121.902762,Esperance,Shed 5,Level 1,CV45 Tail End,Port Specific,Conveyer,Position - Tail End,No,,109399,1,,,,,,,,,3 - Good,,RSP07956_Q109399_20211117_01.jpg,,,,,,,,,,,,,
RSP07957,9182e8b4-cbb3-4b36-ab28-d204e320c12d,2021-11-17,-33.87504739,121.9027606,Esperance,Shed 5,Level 1,CV45 Tail End,Hydraulics,Domestic Water,Safety Eye Wash (Plumbed),No,,103174,1,,21,Enware,,,,,,3 - Good,,RSP07957_Q103174_20211117_01.jpg,,,,,,,,,,,,,
RSP07958,13775208-342c-466f-9a1b-5eaff7e13d2d,2021-11-17,-33.87503013,121.9027576,Esperance,Shed 5,Level 1,CV46,Port Specific,Conveyer,Audible Alert Device (Siren),No,,103201,1,,,,,,,,,3 - Good,,RSP07958_Q103201_20211117_01.jpg,,,,,,,,,,,,,
RSP07959,5cbc6c9b-4e53-4d8a-9c3c-4f2c7819b486,2021-11-17,-33.87503013,121.9027576,Esperance,Shed 5,Level 1,CV46,Port Specific,Conveyer,Emergency Stop - Lanyard Switching Enclosure,No,,103202,1,,,NHP,55-4-00GW,232,,,,3 - Good,,RSP07959_Q103202_20211117_01.jpg,,,,,,,,,,,,,
RSP07960,26579063-cae7-41c5-b435-761d8baa5bfa,2021-11-17,-33.87503904,121.9027606,Esperance,Shed 5,Level 1,CV46,Port Specific,Conveyer,Emergency Stop - Lanyard Switching Enclosure,No,,103191,1,,,NHP,55-4-00GW,,,,,3 - Good,,RSP07960_Q103191_20211117_01.jpg,,,,,,,,,,,,,
RSP07961,d6f29b73-c168-4b87-af3e-74c6b7793782,2021-11-17,-33.87503013,121.9027576,Esperance,Shed 5,Level 1,CV46,Port Specific,Conveyer,Strobe/Siren Combination Alert,No,,103203,1,,,,,,,,,3 - Good,,RSP07961_Q103203_20211117_01.jpg,,,,,,,,,,,,,
RSP07962,e5337f61-2f47-4586-aacc-f2cbaa39c15f,2021-11-17,-33.87503013,121.9027576,Esperance,Shed 5,Level 1,CV46,Port Specific,Conveyer,Strobe/Siren Combination Alert,No,,103204,1,,,,,,,,,3 - Good,,RSP07962_Q103204_20211117_01.jpg,,,,,,,,,,,,,
RSP07963,eb62bbc7-3be6-4dc0-ae1c-7a33f26c8e5f,2021-11-17,-33.87501371,121.9026892,Esperance,Shed 5,Level 1,CV46 ,Electrical,Power Distribution,Mechanical Services Switch Board (MSSB),No,,103199,1,,CV46 BRAKE EMERGENCY STOP,,,,,,,3 - Good,,RSP07963_Q103199_20211117_01.jpg,,,,,,,,,,,,,
RSP07964,de9169bb-9fa9-47f1-b9a6-47792c0124f6,2021-11-17,-33.87495274,121.9026389,Esperance,Shed 5,Level 1,CV46 ,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103205,1,,,,ABE,,4.5kg,Aug-2021,,3 - Good,,,,,,,,,,,,,,,
RSP07965,4db901ce-f0c0-4d20-96b9-46d413cd599a,2021-11-17,-33.87501371,121.9026892,Esperance,Shed 5,Level 1,CV46 ,Port Specific,Conveyer,Emergency Stop (button),No,,103198,1,,CV46 BRAKE EMERGENCY STOP,,,,,,,3 - Good,,RSP07965_Q103198_20211117_01.jpg,,,,,,,,,,,,,
RSP07966,877b205e-0f06-447c-8fdc-1f6a5ff8fadb,2021-11-17,-33.87501371,121.9026892,Esperance,Shed 5,Level 1,CV46 ,Port Specific,Conveyer,Emergency Stop (button),No,,103200,1,,CV46 BRAKE EMERGENCY STOP,,,,,,,3 - Good,,RSP07966_Q103200_20211117_01.jpg,,,,,,,,,,,,,
RSP07967,a451087e-8e6e-4143-8b67-a71e9f07de97,2021-11-17,-33.87505128,121.9028743,Esperance,Shed 5,Level 1,CV46 Head End East,Fire Equipment,Fire Suppression,Fire Hose Reel,No,,103190,1,,,FlameStop,,,,,,3 - Good,,RSP07967_Q103190_20211117_01.jpg,,,,,,,,,,,,,
RSP07968,1cc8b761-7484-4fe4-a3bd-e4aaedf8bcf8,2021-11-17,-33.87505128,121.9028743,Esperance,Shed 5,Level 1,CV46 Head End East,Port Specific,Conveyer,Audible Alert Device (Siren),No,,103189,1,,,,,,,,,3 - Good,,RSP07968_Q103189_20211117_01.jpg,,,,,,,,,,,,,
RSP07969,36a29403-6d93-4603-9d8d-df3dbde73c72,2021-11-17,-33.87525031,121.9031955,Esperance,Shed 5,Level 1,CV46 Head End East,Port Specific,Conveyer,Brake Assembly,No,,103187,1,,,,,,,,,3 - Good,,RSP07969_Q103187_20211117_01.jpg,,,,,,,,,,,,,
RSP07970,29699a35-5875-4e94-a5d3-cb900511670b,2021-11-17,-33.87525031,121.9031955,Esperance,Shed 5,Level 1,CV46 Head End East,Port Specific,Conveyer,Electric Motor,No,,107317,1,,,GMC,,,,,,3 - Good,,RSP07970_Q107317_20211117_01.jpg,RSP07970_Q107317_20211117_02.jpg,,,,,,,,,,,,
RSP07971,e5cbd544-7626-45c3-b002-dca068f2ec40,2021-11-17,-33.87525031,121.9031955,Esperance,Shed 5,Level 1,CV46 Head End East,Port Specific,Conveyer,Gearbox,No,,107318,1,,,,,,,,,3 - Good,,RSP07971_Q107318_20211117_01.jpg,,,,,,,,,,,,,
RSP07972,4abc9623-9713-422f-aa65-0d7e44d86f38,2021-11-17,-33.87525031,121.9031955,Esperance,Shed 5,Level 1,CV46 Head End East,Port Specific,Conveyer,Tripper,No,,No QR Code,1,,,,,,,,,3 - Good,,RSP07972_20211117_01.jpg,,,,,,,,,,,,,
RSP07973,9235b765-8e9b-48b7-999b-dbe614a9c220,2021-11-17,-33.87505128,121.9028743,Esperance,Shed 5,Level 1,CV46 Head End East,Hydraulics,Domestic Water,Safety Eye Wash (Plumbed),No,,103188,1,,22,Enware,,,,,,3 - Good,,RSP07973_Q103188_20211117_01.jpg,,,,,,,,,,,,,
RSP07974,25876423-71c0-4665-8a76-13f2ae98ef6f,2021-11-17,-33.87503792,121.9027305,Esperance,Shed 5,Level 1,CV46 Head End West,Port Specific,Conveyer,Level Transmitter,No,,103192,1,Level Detection,CV46 LEVEL DETECTION WEST,,,,,,,3 - Good,,RSP07974_Q103192_20211117_01.jpg,,,,,,,,,,,,,
RSP07975,aa2451ab-c04a-4202-808c-4feb6cc17238,2021-11-17,-33.87498893,121.9027472,Esperance,Shed 5,Level 1,CV46 Head End West,Port Specific,Conveyer,Tripper,No,,107319,1,,,,,,,,,3 - Good,,RSP07975_Q107319_20211117_01.jpg,RSP07975_Q107319_20211117_02.jpg,,,,,,,,,,,,
RSP07976,6d4976f2-fdf8-4dac-ae5c-b57587a9e4f1,2021-11-17,-33.87495274,121.9026389,Esperance,Shed 5,Level 1,CV46 West,Electrical,Power Distribution,Mechanical Services Switch Board (MSSB),No,,103193,1,,CV46 SHUTTLE ISOLATION LOACATED AT MCC 11,,,,,,,3 - Good,,RSP07976_Q103193_20211117_01.jpg,,,,,,,,,,,,,
RSP07977,e7b80a29-07bc-4bd7-974c-b5b0ee28a4b0,2021-11-17,-33.87505574,121.902711,Esperance,Shed 5,Level 1,CV46 West,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103197,1,,,,ABE,,4.5kg,Aug-2021,,3 - Good,,,,,,,,,,,,,,,
RSP07978,f26b70fa-8354-4e0a-bcff-50c58e162227,2021-11-17,-33.87496527,121.9026637,Esperance,Shed 5,Level 1,CV46 West,Port Specific,Conveyer,Audible Alert Device (Siren),No,,103196,1,,,,,,,,,3 - Good,,RSP07978_Q103196_20211117_01.jpg,,,,,,,,,,,,,
RSP07979,f49db95b-3229-4677-8828-75b1fe99ba0a,2021-11-17,-33.87495274,121.9026389,Esperance,Shed 5,Level 1,CV46 West,Port Specific,Conveyer,Emergency Stop (button),No,,103194,1,,,,,,,,,3 - Good,,RSP07979_Q103194_20211117_01.jpg,,,,,,,,,,,,,
RSP07980,e07afd60-7f7d-4b21-8cf0-8060387a1872,2021-11-17,-33.87496527,121.9026637,Esperance,Shed 5,Level 1,CV46 West,Hydraulics,Domestic Water,Safety Eye Wash (Plumbed),No,,103195,1,,23,Enware,,,,,,3 - Good,,RSP07980_Q103195_20211117_01.jpg,,,,,,,,,,,,,
RSP07981,098bbb4f-4303-4c36-a492-9e59428dbd00,2021-11-26,-33.87503403,121.902823,Esperance,Shed 5,Level 1,,Electrical,Lighting,Fluorescent Light - Double,No,,,61,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07982,26e99bae-df8c-49f1-a496-cc3f39f08d78,2021-11-26,-33.87503403,121.902823,Esperance,Shed 5,Level 1,,Electrical,Lighting,Fluorescent Light - Double,No,,,7,Green Fluoro for Eyewash Station,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07983,53b9287a-1fec-4a04-9e0d-3a1448ebfe3b,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 2,CV43/44 Head End,Electrical,Power Distribution,Mechanical Services Switch Board (MSSB),No,,103185,1,,CV43,CSE,,,,,,3 - Good,,RSP07983_Q103185_20211117_01.jpg,,,,,,,,,,,,,
RSP07984,74457b1e-ae29-44a1-83bf-c75a5e589d34,2021-11-17,-33.87504238,121.9026976,Esperance,Shed 5,Level 2,CV43/44 Head End,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103168,1,,,,ABE,,4.5kg,Aug-2021,,3 - Good,,,,,,,,,,,,,,,
RSP07985,482a3cef-d59c-4ad8-970b-64a4575e8fe3,2021-11-17,-33.8750897,121.9028619,Esperance,Shed 5,Level 2,CV43/44 Head End,Port Specific,Conveyer,Brake Assembly,No,,103183,1,,,,,,,,,3 - Good,,RSP07985_Q103183_20211117_01.jpg,,,,,,,,,,,,,
RSP07986,c0695fd4-2ab4-41a5-a128-01b75c162086,2021-11-17,-33.8750897,121.9028619,Esperance,Shed 5,Level 2,CV43/44 Head End,Port Specific,Conveyer,Electric Motor,No,,107315,1,,,GMC,,,,,,3 - Good,,RSP07986_Q107315_20211117_01.jpg,RSP07986_Q107315_20211117_02.jpg,,,,,,,,,,,,
RSP07987,8d924d1f-bf83-4a37-992e-770309dd96e2,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 2,CV43/44 Head End,Port Specific,Conveyer,Emergency Stop (button),No,,103184,1,,CV43 BRAKE EMERGENCY STOP,,,,,,,3 - Good,,RSP07987_Q103184_20211117_01.jpg,,,,,,,,,,,,,
RSP07988,51de48e9-9db0-4758-a1cb-6ef494f79f7c,2021-11-17,-33.87502122,121.9027513,Esperance,Shed 5,Level 2,CV43/44 Head End,Port Specific,Conveyer,Emergency Stop (button),No,103185,103186,1,,EMERGENCY STOP,,,,,,,3 - Good,,RSP07988_Q103186_20211117_01.jpg,,,,,,,,,,,,,
RSP07989,96727a09-e2ee-4408-bba3-dd56ea45c3f6,2021-11-17,-33.8750897,121.9028619,Esperance,Shed 5,Level 2,CV43/44 Head End,Port Specific,Conveyer,Gearbox,No,,107316,1,,,,,,,,,3 - Good,,RSP07989_Q107316_20211117_01.jpg,,,,,,,,,,,,,
RSP07990,fbaaacf0-a751-4ff9-89fa-d604f5655120,2021-11-22,-33.87220691,121.898273,Esperance,Shed 6,Ground,CV04 Tail End,Port Specific,Conveyer,Position - Tail End,No,,109054,1,,,,,,,,,5 - Poor,,RSP07990_Q109054_20211122_01.jpg,,,,,,,,,,,,,
RSP07991,f97e0e34-b52d-4616-b47b-7cf5d59571b5,2021-10-29,-33.87228346,121.8987531,Esperance,Shed 6,Ground,External,Fire Equipment,EWIS,EWIS Speaker - Horn,No,,,2,,,,,,,,,3 - Good,,RSP07991_20211029_01.jpg,,,,,,,,,,,,,
RSP07992,82402b3b-330d-469c-b77a-fd1e0ac7c5ec,2021-10-29,-33.87185421,121.8978012,Esperance,Shed 6,Ground,External,Electrical,Lighting,Flood Light,No,,,6,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07993,ed249bdf-e61a-40fe-894c-a328dee681af,2021-10-29,-33.87185421,121.8978012,Esperance,Shed 6,Ground,External,Electrical,Lighting,Flood Light - LED,No,,,4,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP07994,bd123a4b-b784-444e-b63e-ccf3d2b03a86,2021-10-29,-33.87228485,121.8987685,Esperance,Shed 6,Ground,External,Electrical,Lighting,Fluorescent Light - Double,No,,,2,,,,,,,,,4  - Fair,,,,,,,,,,,,,,,
RSP07995,89bbb483-7424-4220-bc5c-42865ce0812c,2021-11-26,-33.87174035,121.8975645,Esperance,Shed 6,Ground,External,Port Specific,Conveyer,Dust Extractor,No,,103917,1,,,Mideco,32ECP,,,,,4  - Fair,,RSP07995_Q103917_20211126_01.jpg,,,,,,,,,,,,,
RSP07996,98aea453-0ed8-42ac-8341-fefda0d4f050,2021-11-26,-33.87174035,121.8975645,Esperance,Shed 6,Ground,External,Port Specific,Conveyer,Dust Extractor,No,,103916,1,,,Mideco,32ECP,1436,,,,4  - Fair,,RSP07996_Q103916_20211126_01.jpg,,,,,,,,,,,,,
RSP07997,3371c75a-35d4-46a0-86b3-2ac00f3fe4cf,2021-11-26,-33.87167103,121.8973526,Esperance,Shed 6,Ground,External,Plant & Equipment,Vehicles,Excavator Bucket,No,,107524,1,,,Rhino,21BB1500,348,"800W x 1,500L",,,4  - Fair,,RSP07997_Q107524_20211126_01.jpg,RSP07997_Q107524_20211126_02.jpg,,,,,,,,,,,,
RSP07998,2baa142d-c8cc-4239-b19c-29c74137bdce,2021-11-26,-33.87174035,121.8975645,Esperance,Shed 6,Ground,External,Plant & Equipment,Vehicles,Forklift Tine Attachment,No,,103915,1,Earth Drill,,Himac,AD 3500,S1-1455,,,,4  - Fair,,RSP07998_Q103915_20211126_01.jpg,,,,,,,,,,,,,
RSP07999,5338b9eb-3496-4b70-bef7-ce1e476ca74c,2021-11-26,-33.87174035,121.8975645,Esperance,Shed 6,Ground,External,Plant & Equipment,Vehicles,Forklift Tine Attachment,No,,103914,1,Maintenance Stand,,Bendtech Engineering,,,10T,,,3 - Good,,RSP07999_Q103914_20211126_01.jpg,,,,,,,,,,,,,
RSP08000,7c4ecb5f-ded2-4581-88ee-54e199101d6e,2021-11-26,-33.87174035,121.8975645,Esperance,Shed 6,Ground,External,Plant & Equipment,Vehicles,Forklift Tine Attachment,No,,103497,1,Maintenance Stand,,Bendtech Engineering,,,10T,,,3 - Good,,RSP08000_Q103497_20211126_01.jpg,,,,,,,,,,,,,
RSP08001,42312eb1-22ad-425c-bd03-d686103637fc,2021-10-29,-33.8722932,121.8987605,Esperance,Shed 6,Ground,External Rear,Security & Access,Security,Alarm System,No,,100610,1,,,AARC,EVAC,,,,,3 - Good,,RSP08001_Q100610_20211029_01.jpg,,,,,,,,,,,,,
RSP08002,2935a8ce-65f4-4964-b78c-1b3689023e25,2021-11-26,-33.8717217,121.8977298,Esperance,Shed 6,Ground,Lay Down Yard,Fire Equipment,Fire Suppression,Hydrant,No,,103898,1,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP08003,49dcb38b-c1f2-4064-af3e-c02ba2a1ce26,2021-11-26,-33.8717217,121.8977298,Esperance,Shed 6,Ground,Lay Down Yard,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103897,1,,,,ABE,,9kg,,,3 - Good,,,,,,,,,,,,,,,
RSP08004,2dff2600-2105-4123-bbba-76d3fbd611f0,2021-11-26,-33.8717217,121.8977298,Esperance,Shed 6,Ground,Lay Down Yard,Hydraulics,Waste,Grease Trap Pump,No,,103899,1,,,,,,,,,3 - Good,,RSP08004_Q103899_20211126_01.jpg,,,,,,,,,,,,,
